fpr,tpr
0.0,0.0
0.0005509641873278236,0.0
0.0022038567493112946,0.0
0.0049586776859504135,0.0
0.006060606060606061,0.0
0.007162534435261708,0.0
0.008264462809917356,0.0
0.008264462809917356,0.0007320644216691069
0.008815426997245178,0.0007320644216691069
0.01928374655647383,0.013177159590043924
0.019834710743801654,0.013177159590043924
0.019834710743801654,0.013909224011713031
0.019834710743801654,0.016105417276720352
0.0209366391184573,0.016105417276720352
0.02809917355371901,0.01683748169838946
0.02975206611570248,0.01683748169838946
0.03140495867768595,0.017569546120058566
0.031955922865013774,0.017569546120058566
0.03415977961432507,0.017569546120058566
0.03471074380165289,0.017569546120058566
0.03581267217630854,0.017569546120058566
0.03636363636363636,0.017569546120058566
0.03801652892561983,0.01903367496339678
0.03856749311294766,0.01903367496339678
0.03966942148760331,0.01903367496339678
0.04077134986225895,0.01903367496339678
0.06501377410468319,0.027818448023426062
0.06556473829201102,0.027818448023426062
0.06611570247933884,0.02855051244509517
0.06666666666666667,0.02855051244509517
0.06666666666666667,0.0314787701317716
0.06776859504132231,0.0314787701317716
0.06776859504132231,0.03294289897510981
0.07107438016528926,0.03294289897510981
0.0743801652892562,0.034407027818448024
0.0765840220385675,0.034407027818448024
0.08044077134986226,0.034407027818448024
0.08264462809917356,0.034407027818448024
0.08650137741046832,0.034407027818448024
0.09035812672176309,0.034407027818448024
0.09035812672176309,0.03587115666178624
0.09035812672176309,0.036603221083455345
0.09366391184573003,0.03733528550512445
0.09421487603305785,0.03733528550512445
0.12231404958677686,0.04685212298682284
0.12341597796143251,0.04685212298682284
0.12396694214876033,0.04758418740849195
0.1256198347107438,0.04758418740849195
0.12672176308539945,0.04758418740849195
0.12947658402203857,0.04758418740849195
0.12947658402203857,0.04904831625183016
0.13112947658402205,0.04904831625183016
0.13168044077134985,0.053440702781844804
0.1327823691460055,0.053440702781844804
0.13388429752066117,0.053440702781844804
0.14049586776859505,0.05490483162518302
0.14104683195592285,0.05490483162518302
0.14325068870523416,0.05636896046852123
0.1443526170798898,0.05636896046852123
0.14545454545454545,0.05636896046852123
0.1493112947658402,0.057833089311859445
0.14986225895316804,0.05856515373352855
0.14986225895316804,0.05929721815519766
0.15537190082644628,0.0636896046852123
0.15592286501377411,0.0636896046852123
0.15702479338842976,0.0636896046852123
0.15867768595041323,0.0636896046852123
0.15977961432506887,0.0636896046852123
0.16088154269972452,0.06442166910688141
0.16198347107438016,0.06442166910688141
0.16363636363636364,0.06442166910688141
0.16418732782369147,0.06515373352855051
0.1652892561983471,0.06515373352855051
0.1669421487603306,0.07027818448023426
0.16804407713498623,0.07027818448023426
0.1696969696969697,0.07027818448023426
0.18071625344352618,0.07979502196193265
0.9911845730027549,0.9912152269399708
0.9922865013774105,0.9919472913616398
1.0,1.0
