n,SMILE,class
250,COc1ccc2[nH]c3c(c(=NCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,0.0
251,Cn1c2ccccc2c(=NCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)c2c3ccccc3[nH]c21,1.0
252,CC=C1C2C=C(C)CC1(N=CC=Cc1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2,1.0
253,CCCCOC[n+]1ccn(C)c1C=NO,0.0
254,COc1cc2c(cc1OC)C(=O)C(=Cc1cc[n+](Cc3ccc(Br)cc3)cc1)C2,1.0
255,O=C(COc1ccc(-c2ccccc2)cc1)N1CCC(N2CCCCC2)CC1,0.0
256,O=S(=O)(NCCSc1nnc(-c2ccco2)n1-c1ccccc1)c1ccccc1,0.0
257,CC1=CC2CC(C1)Cc1[nH]c3[nH]ncc3c(=N)c12,0.0
258,COc1ccc2[nH]cc(CCNC(=O)CN(CCCC3CCN(Cc4ccccc4)CC3)C(=O)C=Cc3ccc(O)c(OC)c3)c2c1,1.0
259,C=C(C)C[N+](C)(C)c1cccc(OC)c1,0.0
260,COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(CN(C)Cc3ccccc3)c(O)c1)O2,0.0
261,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)c(F)c1,1.0
262,CC(C)(C)c1cccc(C(=O)CF)c1,1.0
263,O=C(C[n+]1ccc(C=NO)cc1)N=c1[nH]c(-c2ccccc2)cs1,0.0
264,COc1ccc2[nH]cc(CCNC(=O)CN(CCCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)C(=O)CCCCC3CCSS3)c2c1,1.0
265,COc1cc(CCC(=O)N=CC(=O)Nc2ccc(F)cc2)ccc1O,0.0
266,COc1cc2c(cc1O)CCC(C)(CCN)O2,0.0
267,O=C(NCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,1.0
268,O=[N+]([O-])c1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2Cc1ccc2ccccc2c1,0.0
269,c1cnc(=Nc2nnc(-c3cccc4ccccc34)o2)[nH]c1,1.0
270,Cc1cc(=O)oc2cc(OCc3ccc(CN(C)Cc4ccc(C#N)cc4)cc3)ccc12,0.0
271,Cc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,0.0
272,COc1ccc2c(c1)CC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O,1.0
273,O=C(CN1CCN(C(=O)c2cccc(Br)c2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,0.0
274,CCN(C)C(=O)Oc1ccc2c(c1)CC(N)CC2,0.0
275,O=c1c2c3c(sc2nc2n1CCCN2)CCCC3,0.0
276,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=N)c3C(C1)C2N,1.0
277,O=C(NCCc1c[nH]c2ccccc12)c1ccc[n+](Cc2ccccc2)c1,0.0
278,COc1ccc(-c2cc3c(c(=O)o2)CC2C(C)(CCC4(O)C(C)(C)C(O)CCC24C)O3)cc1,0.0
279,CN(Cc1ccccc1)Cc1ccc(COc2ccc3ccc(=O)oc3c2)cc1,1.0
280,COc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(OC)cc45)CC3)CC2)cc1,0.0
281,COc1cccc(CN(C)Cc2ccc(C(=O)NCCc3c[nH]c4ccc(OC)cc34)cc2)c1,0.0
282,O=C(CCN1CCCCC1)N1CCN(CCN=c2c3c([nH]c4ccccc24)CCCC3)CC1,1.0
283,COc1ccc(Cn2cc(C(=O)NCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,1.0
284,COc1cccc2c1C=[N+](c1ccccc1Br)CC2,0.0
285,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O,1.0
286,C(=CC[n+]1cccc2ccccc21)C[n+]1cccc2ccccc21,0.0
287,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CCCCCC)c1,0.0
288,Cc1cccc2c1ccc1c3occ(C)c3c(=O)oc(=O)c21,0.0
289,c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3C4)CC2)cc1,1.0
290,COc1cccc(CC2CCN(CCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,0.0
291,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(c2)OC(=Cc2cc(OC)c(OC)c(OC)c2)C3=O)c1,1.0
292,CN(Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1)Cc1cccc(Cl)c1,0.0
293,c1cc(-c2cnc3[nH]c4cnc(-c5cnoc5)cc4c3c2)ccc1CN1CCCCC1,1.0
294,O=c1oc2cc(OCCCN3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,1.0
295,CCN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccc(O)cc2)cc1,0.0
296,COc1ccc(C(=O)OC2CN3Cc4c(cc5c(c4OC)OCO5)C24C=CC(OC)CC34)cc1,0.0
297,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCCc1cc(C)nc(C=NO)c1O)CC2,0.0
298,COc1cc(CCC(=O)N=CC(=O)Nc2cccc(F)c2)ccc1O,0.0
299,O=C(c1ccccc1OCc1ccccc1)n1nc(OCCN2CCCC2)c2ccccc21,0.0
300,C#CCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
301,c1ccc2c[n+](Cc3ccc4ccc(C[n+]5ccc6ccccc6c5)cc4c3)ccc2c1,1.0
302,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C3=C(OC(C(C)(C)O)C3O)C1(C(=O)C(C)C)C2=O,0.0
303,COc1cccc2c1C=[N+](c1cccc(C(F)(F)F)c1)CC2,0.0
304,Clc1ccc2c(=NCc3ccccc3)c3c([nH]c2c1)CCCC3,1.0
305,ON=Cc1cccc[n+]1COCCOC[n+]1ccccc1C=NO,0.0
306,CC(C)N(C[PH](=O)(=O)O)C[PH](=O)(=O)O,0.0
307,c1ccc2c(c1)CCCN2c1nc2ccccc2[nH]1,0.0
308,O=C(CCc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,0.0
309,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,0.0
310,CNC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1CCc2cc(OC)ccc2C1=O,0.0
311,C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc21,0.0
312,COc1cc(C=CC(=O)N2CCN(c3ccc(Cl)cc3)CC2)ccc1O,0.0
313,CC(C)(C)c1cc[n+](CCC[n+]2ccc(C(C)(C)C)cc2)cc1,0.0
314,c1ccc2c(c1)ccc[n+]2CCC[n+]1cccc2ccccc21,0.0
315,O=[PH](=O)(O)CN(CCc1ccccc1)C[PH](=O)(=O)O,0.0
316,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)C(c2ccccc2)NC12C(=O)Nc1ccc([N+](=O)[O-])cc12,0.0
317,COc1cc2c(cc1O)C(=O)C(=CC1CCN(Cc3ccccc3)CC1)C2,0.0
318,O=C1c2ccccc2SCC12C(c1cccc3ccccc13)C1CSCN1C21C(=O)c2ccccc2C1=O,0.0
319,COc1ccc(CN=c2c3c([nH]c4ccc(Cl)cc24)CCCC3)cc1OC,0.0
320,COc1ccc(C(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1OC,0.0
321,COc1cccc2cc[n+](-c3ccccc3C)cc12,0.0
322,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCNC2N3)cc1,1.0
323,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCN2CCOCC2)c1,1.0
324,Cc1cccc(C2N(C)Cc3cc(O)ccc3N2C)c1,0.0
325,CC12CCC3C(CCC4C(C)(C(=O)OCC[N+](C)(C)C)CCCC34C)(CC1=O)C2,0.0
326,c1ccc(CN2CCC(CN=c3[nH]oc4ccccc34)CC2)cc1,1.0
327,COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3OC(=O)c1ccc([N+](=O)[O-])cc1,0.0
328,CN1c2ccccc2C(n2c3ccccc3c3ccccc32)c2ccccc21,0.0
329,N=c1c2c([nH]c3cnccc13)OCCC2,0.0
330,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2,1.0
331,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cccc(O)c2[nH]1,0.0
332,OCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,0.0
333,COc1cc2[se]n(CCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c(=O)c2cc1OC,1.0
334,CCC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CN1,0.0
335,Clc1ccc(C=NC2CCN(Cc3ccccc3)C2)cc1,0.0
336,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.0
337,Fc1ccccc1COc1ccccc1CNCCN1CCOCC1,0.0
338,CC(=O)N(C)C(C)C1C(O)CC2(C)C3CCC4C5(C)CSC(C(C)C)=NC5CCC45CC35C(=O)CC12C,1.0
339,COc1ccc(C2C(c3ccccc3)NC3(C(=O)Nc4ccc([N+](=O)[O-])cc43)C23Cc2cc(OC)c(OC)cc2C3=O)cc1OC,0.0
340,COc1ccc(C(=O)N2c3ccccc3[Se]c3ccccc32)cc1OC,0.0
341,O=C(N=c1cc(Cl)[nH]c(Cl)c1)OCCCCCNCc1ccccc1,1.0
342,CN(CCn1cc[n+](C)c1C=NO)S(C)(=O)=O,0.0
343,C[n+]1c2ccccc2c(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c2ccccc21,0.0
344,Cc1cccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)c1C,1.0
345,COc1ccc(C(CN(C)c2ccc(NCc3cc(Cl)cc(C=NO)c3O)cc2)C2(O)CCCCC2)cc1,0.0
346,COc1ccc(C(=O)N2c3ccccc3Sc3ccc(Cl)cc32)cc1OC,0.0
347,C=CC[N+](C)(C)c1ccc(OC)cc1,0.0
348,CCN(CCCCCC(=O)NC1CCC(NC(=O)CCCCCN(CC)Cc2ccccc2OC)CC1)Cc1ccccc1OC,0.0
349,O=C(CCCc1c[nH]c2ccccc12)NCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
350,CN1Cc2cc(O)ccc2N(C)C1c1ccccc1,0.0
351,C#CCNC(C)Cc1cccc(OC(=O)N(C)CCCC)c1,0.0
352,CC(C)(C)c1cc[n+](CC=CC[n+]2ccc(C(C)(C)C)cc2)cc1,0.0
353,COc1ccc2[nH]c3c(c(=N)c2c1)CCCC3,0.0
354,COc1cc(C=CC(=O)Nc2cccc(CN(C)Cc3ccccc3)c2)ccc1O,0.0
355,CCN(CCCCCCNc1ccc(-c2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,0.0
356,CCN(CCCCCC=Nc1cc(O)c(NCCCCCCN(CC)Cc2ccccc2[N+](=O)[O-])cc1O)Cc1ccccc1[N+](=O)[O-],0.0
357,FC(F)(F)c1ccc(CN2CCN(c3nc(=NCc4ccccc4)cc[nH]3)CC2)cc1,0.0
358,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,1.0
359,Cc1cccc(CNC2CCN(Cc3ccccc3)CC2)c1,0.0
360,CCN1CCC2c3cc(OC(=O)NC)ccc3CC21,1.0
361,N=c1c2c([nH]c3cc(N)ccc13)-c1ccccc1C2,0.0
362,CCN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,1.0
363,O=c1oc2cc(OCCCN3CCC(Cc4ccccc4)CC3)ccc2c2c1CCCC2,0.0
364,CCN(C)C(=O)Oc1ccc(C=CC(=O)N2CCC(Cc3ccccc3)CC2)cc1,0.0
365,COc1cccc(CN(C)CCCCOc2ccc3c(c2)oc(=O)c2ccccc23)c1,0.0
366,COc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,0.0
367,CCN(CC)Cc1cc(N)ccc1O,0.0
368,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCCCN=c4c5c([nH]c6ccccc46)CCCC5)CC3)cccc21,1.0
369,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)c(O)cc2o1,0.0
370,Cc1ccc(CN2CCC(N=c3[nH]c(-c4ccc(C)cc4)c(-c4ccc(C)cc4)s3)CC2)cc1,0.0
371,Cc1ccc(-c2nnc(N=c3nccc[nH]3)o2)cc1,0.0
372,CC[N+](C)(CC)CCSC(=NO)C(=O)c1ccc(C#N)cc1,0.0
373,O=C(Nc1ccccc1)Oc1cccnc1,0.0
374,NC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccc(F)cc2)CC1,0.0
375,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3)C=C1C(C)=O)CC2,1.0
376,CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(F)cc3F)CC2)cc(C(C)(C)C)c1O,0.0
377,CN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccccc2)cc1,0.0
378,COc1cc(N)c(Cl)cc1C(=O)OCC1CCN(CC2CCCCC2)CC1,0.0
379,Oc1ccc(C=NC2CCN(Cc3ccccc3)CC2)cc1,0.0
380,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)OC1N2C,1.0
381,CN(CCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,1.0
382,COc1ccc(Cn2cc(C(=O)O)c(=O)c3ccccc32)cc1,0.0
383,CCCCCn1nc(OCc2ccc3ccccc3c2)c2cc([N+](=O)[O-])ccc21,0.0
384,CN1CCc2cc3c(cc2C1C1OC(=O)c2c1ccc1c2OCO1)OCO3,0.0
385,O=C(NP(=O)(Cl)Cl)c1ccccc1,0.0
386,COc1ccc(C(=O)COc2ccc([N+](C)(C)C)cc2)cc1OC,0.0
387,COc1cccc(N2CCN(C(=O)C=Cc3ccc(O)c(OC)c3)CC2)c1,0.0
388,Cc1ccc2[nH]c(-c3ccc(OCCN(C)C)cc3)nc2c1,0.0
389,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3cccc(Cl)c3)C=C1C(N)=O)C2,0.0
390,O=c1c2ccccc2[se]n1-c1ccc(CN2CCCCC2)cc1,0.0
391,C#CCNC1CCc2c(Cl)cc(OC(=O)N(C)CC)cc21,0.0
392,O=C(c1cccc2ccccc12)n1nc(OCCCN2CCCCC2)c2ccccc21,0.0
393,CCCN(C)Cc1cc(N)ccc1O,0.0
394,COc1ccc2[nH]c(=NCCc3cc[n+](Cc4ccccc4)cc3)sc2c1,1.0
395,Cc1cccc(CN2CCC(CC(=O)NCCc3c[nH]c4ccccc34)CC2)c1,0.0
396,Cc1cc(C)c(C(=O)n2nc(OCCN3CCCCC3)c3ccccc32)c(C)c1,0.0
397,COc1cccc(CN=c2c3c([nH]c4ccc(Cl)cc24)CCCC3)c1,0.0
398,C#CCNC1CCCc2ccc(OC(=O)N(C)CC)cc21,0.0
399,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=N)c3C(C1)C2NS(C)(=O)=O,1.0
400,COc1cc2c(cc1OC)C(=O)C(=Cc1cc[n+](Cc3ccc([N+](=O)[O-])cc3)cc1)C2,1.0
401,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
402,CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F,1.0
403,COc1ccc(CN2CCC(N=c3[nH]c(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)s3)CC2)cc1,1.0
404,COc1cccc2c1C=[N+](c1ccc(Cl)cc1Cl)CC2,0.0
405,N#Cc1c(N)[nH]c(=NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1.0
406,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)CC2,1.0
407,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1,1.0
408,COc1ccc(Cn2cc(C(=O)NCCCCCCCCN=c3c4c([nH]c5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,0.0
409,COc1cccc(CN(C)C(C)C2C(O)CC3(C)C4CCC5C6(C)CSC(C(C)C)=NC6CCC56CC46C(=O)CC23C)c1,1.0
410,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2c1ccn2Cc1ccccc1,1.0
411,COc1ccc(C(=O)c2ccc(CN(C)CCN(C)C)cc2)cc1OC,0.0
412,CCC(C)C(=O)C12C(=O)C3(CC=C(C)C)CC(CC=C(C)C)C1(C)CCC(C(C)(C)O)OC2=C(CC=C(C)C)C3=O,0.0
413,CN(CCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,1.0
414,C#CCN1CCCC(COC(=O)Nc2ccc(C(C)C)cc2)C1,0.0
415,c1ccc2cc(COc3nn(CCN4CCCCC4)c4ccccc34)ccc2c1,0.0
416,c1ccc2c(CN=c3cc[nH]c(N4CCCC4)n3)cccc2c1,0.0
417,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1[N+](=O)[O-])Cc1ccccc1[N+](=O)[O-],1.0
418,CC(=O)Oc1cccc2nc3c(OC(C)=O)ccc(CC=C(C)CCC=C(C)C)c3nc12,0.0
419,CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(C#N)cc3)CC2)cc(C(C)(C)C)c1O,0.0
420,COc1cc2[se]n(-c3ccc(CCN4CCCC4)cc3)c(=O)c2cc1OC,0.0
421,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1Cc1ccccc1-2,1.0
422,NC(=O)Cc1nc(=NCCc2ccccc2)c2ccccc2[nH]1,0.0
423,COc1ccccc1CNCCCCCOC(=O)N=c1cc(Cl)[nH]c(Cl)c1,0.0
424,COC1c2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c2N1C)OCO4,0.0
425,CCN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1,1.0
426,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C1(C(=O)C(C)C)C(=O)C1=C2OC(C(C)(C)O)C1O,0.0
427,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,1.0
428,O=C(CN1CCN(C(=O)c2cccc(Br)c2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,0.0
429,Cc1ccc2[nH]c3c(c(=N)c2c1)CCCC3,0.0
430,CNC(=O)c1c[n+](Cc2ccccc2)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O,0.0
431,COc1ccc2cc3[n+](cc2c1OCc1ccc([N+](=O)[O-])cc1)CCc1cc2c(cc1-3)OCO2,1.0
432,COc1cc2c(cc1OC)CC(CC1CCN(CCCN=c3c4c([nH]c5ccccc35)CCCC4)CC1)C2,1.0
433,COP1(=O)OCC2COC(=O)C2=C(C)O1,1.0
434,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NC(=O)CCl)c3C(C1)C2,0.0
435,CN(CCC(=O)N1CCN(CCN=c2c3c([nH]c4ccccc24)CCCC3)CC1)C1CCCCC1,1.0
436,CCN(CC)Cc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1,0.0
437,COc1ccc2c(c1)CC(=CC1CCN(Cc3ccccc3)CC1)C2=O,1.0
438,CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1,0.0
439,CN(C(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C)c1ccccc1,1.0
440,c1ccc(COc2nn(Cc3ccccc3)c3ccccc23)cc1,0.0
441,CC(Cc1ccccc1)NC(=O)Oc1cccc(C(C)N(C)C)c1,1.0
442,O=C(CN1CCN(C(=O)c2ccc(F)cc2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,0.0
443,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCC3)ccc12,1.0
444,COc1cc2c(cc1OC)C(=Cc1ccc(N3CCCCC3)c(O)c1)OC2=O,1.0
445,CCN(CC)Cc1ccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)cc1,0.0
446,COC(C)(C)C=CCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C3=C(OC(C(C)(C)O)C3)C1(C(=O)C(C)C)C2=O,0.0
447,CCC1=CC2Cc3[nH]c4ccccc4c(=N)c3C(C1)C2,1.0
448,Cc1ccc(C(=O)NP(=O)(Cl)Cl)cc1,0.0
449,CCOC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
450,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,1.0
451,O=C(c1ccc(CN2CCC(CCO)CC2)cc1)c1ccc(O)c(F)c1,0.0
452,COc1ccc(C=CC(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,0.0
453,C#CCCCC[n+]1ccc(C=NO)cc1,0.0
454,COc1ccc(Cn2cc(C(=O)NCCN=c3c4c([nH]c5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,0.0
455,Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2F)CC1,1.0
456,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)C=Cc4cc(F)cc(F)c4)ccc3oc2=O)cc1,0.0
457,COc1cccc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,1.0
458,Nc1ccc(O)c(CN2CCOCC2)c1,0.0
459,O=C1c2ccccc2SCC12C(c1ccc(Cl)cc1)C1CSCN1C21C(=O)c2ccccc2C1=O,0.0
460,COc1ccc(-c2csc(=NC(=O)C[n+]3ccc(C=NO)cc3)[nH]2)cc1,0.0
461,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(c2)OC(=Cc2ccc4ccccc4c2)C3=O)c1,1.0
462,CCCN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,1.0
463,CN1CCN(c2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)CC1,1.0
464,C#CCNCCc1cccc(OC(=O)N(C)CC)c1,0.0
465,O=C(C=Cc1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,0.0
466,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)Cc1ccccc1-3,1.0
467,CCC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CN1,0.0
468,CCc1c(C(=O)NCCCCN=c2c3c([nH]c4ccccc24)CCCC3)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1,1.0
469,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,1.0
470,O=C(CN1CCN(C(=O)c2ccc(F)cc2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,0.0
471,Cc1ccc2oc(-c3ccc(OCCCCCCN4CCCCCC4)cc3)cc(=O)c2c1,1.0
472,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN(C)C)cc1)NCC2,0.0
473,CN1c2ccc(OC(=O)Nc3ccccc3)cc2C2(C)CC[N+](C)(C)C12,1.0
474,O=C(CN1CCN(C(=O)c2ccccc2F)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,0.0
475,O=C1COCCN1c1ccc(NCc2cc(Cl)cc(C=NO)c2O)cc1,0.0
476,CC1CC23CCC4C(C)(C(=O)OCC[N+](C)(C)C)CCCC4(C)C2CCC1(Cl)C3,0.0
477,COc1cc(C=NC2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,0.0
478,COc1cccc(CC2CCN(CCCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,0.0
479,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccccc1)CCCC3,1.0
480,c1ccc(COc2ccc(CN3CCc4ccccc4C3)cc2)cc1,0.0
481,COc1cc(N)c(Br)cc1C(=O)NCC1CCN(CC2CCCCC2)CC1,0.0
482,c1cc(C[n+]2ccc(N3CCCCC3)cc2)ccc1C[n+]1ccc(N2CCCCC2)cc1,1.0
483,COc1cc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,1.0
484,O=C(NCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2)c1cc2c(cn1)[nH]c1ccccc12,1.0
485,Cc1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1,0.0
486,CN(C)Cc1ccc(CSCCNc2cc(NCc3ccccn3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,0.0
487,c1ccc2c[n+](CCC[n+]3ccc4ccccc4c3)ccc2c1,0.0
488,CN(C)C(=O)Oc1ccc2c(c1)C(N(C)C)CC2,0.0
489,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC(=Cc2ccccc2)C3=O)c1,1.0
490,COc1cc(CCC(=O)N=CC(=O)Nc2ccccc2)ccc1O,0.0
491,O=C(CN1CCN(C(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,0.0
492,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2,1.0
493,C(=CC1CCN(Cc2ccccc2)CC1)c1noc2ccccc12,1.0
494,COc1ccc(C=C2COc3cc(OCCCCCCCCN=c4c5c([nH]c6ccccc46)CCCC5)ccc3C2=O)cc1,1.0
495,CN(C)Cc1cc(N)ccc1O,0.0
496,O=C(C=Cc1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1,1.0
497,CSC(Cn1nnc2cc(C#Cc3ccc(N4CC5(COC5)C4)cc3)ccc21)N(O)C=O,0.0
498,C=CC[N+](C)(C)Cc1cccc(O)c1,0.0
499,O=C(CNCc1ccccc1F)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1.0
500,c1ccc(CN2CCC(CCc3[nH]nc4ccccc34)CC2)cc1,1.0
501,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)oc2c1,1.0
502,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC(=Cc2ccc4ccccc4c2)C3=O)c1,1.0
503,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCc1ccccc1-3,1.0
504,O=C(C(=O)c1ccccc1)c1ccccc1,0.0
505,C#CCN(C)C(C)Cc1ccccc1,0.0
506,CCN(C)C(=O)Oc1ccc2c(c1)C(N)CC2,0.0
