n,SMILE,class
28,O=[PH](=O)(O)CN(C[PH](=O)(=O)O)C1CCCCC1,0.0
29,Cc1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)c(C)c1,1.0
30,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(C)ccc2C1=O,0.0
31,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,1.0
32,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccncc1)CCCC3,1.0
33,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCc2ccccc2)c1,1.0
34,CCNC(=O)Oc1cccc2c1CCC1CCN(C)C21,1.0
35,CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CN1C,0.0
36,Fc1ccc(CN=c2cc[nH]c(=NC3CCN(Cc4ccccc4)CC3)[nH]2)cc1,0.0
37,c1cc[n+](CCCCCCCCC[n+]2cccc3ccccc32)cc1,1.0
38,COc1cccc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,1.0
39,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,1.0
40,COc1ccc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,1.0
41,COc1ccc2cc3[n+](cc2c1OC(C)c1ccccc1)CCc1cc2c(cc1-3)OCO2,1.0
42,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4Br)cc3)ccc12,1.0
43,CCN(CCCCCCOCCCCCCCCOCCCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,1.0
44,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cc(Cl)c4ccccc4n3)CC1)C2,0.0
45,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)OCO3)CC1,1.0
46,Cc1ccc(-n2cc(COc3ccc(C=NN=c4c5c([nH]c6ccccc46)CCCC5)cc3)nn2)cc1,0.0
47,CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CC[N+](C)([O-])C1N2C,1.0
48,Clc1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,1.0
49,CCCCN=c1c2c([nH]c3ccc(OC)cc13)CCCC2,0.0
50,Cc1ccc2oc(-c3ccc(OCCCCCCN4CCCCCC4)cc3)cc(=O)c2c1,1.0
51,COc1ccc(C(=O)N2c3ccccc3Sc3ccccc32)cc1OC,0.0
52,CN(Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1)Cc1ccccc1Cl,0.0
53,COc1cccc(CN2CCN(CCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,0.0
54,CCN(C)C(=O)Oc1ccc(C=CC(=O)N2CCC(Cc3ccccc3)CC2)cc1,0.0
55,O=S(=O)(NCCSc1nnc(-c2ccco2)n1-c1ccccc1)c1ccccc1,0.0
56,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)CCc4ccc(F)c(F)c4)ccc3oc2=O)cc1,0.0
57,CN(C)Cc1ccc(CSCCNC(=O)NCCSCc2ccc(CN(C)C)o2)o1,0.0
58,COc1ccc(C(=O)COc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC,1.0
59,COc1cc2cc(C(=O)C3CCC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC,1.0
60,CCN(CCC=Nc1cc(O)c(NCCCCCCNC(=O)CCCCC2CCSS2)cc1O)Cc1ccccc1OC,1.0
61,C=C(C)C[N+](C)(C)c1ccccc1OC,0.0
62,COc1cc(C(=O)n2nc(OCCN3CCCC3)c3ccccc32)cc(OC)c1OC,0.0
63,CCN(CC)CCOc1ccc(-c2nc3cc(C)ccc3[nH]2)cc1,0.0
64,COc1ccc(OC)c(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,0.0
65,COc1ccc(-[n+]2ccc3cccc(OC)c3c2)cc1,1.0
66,COc1nc(-c2cc[nH]c(=NC(=O)C3CC3)c2)sc1C(=O)NCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
67,C[N+](C)(Cc1ccccc1)c1ccc(O)cc1,0.0
68,COc1ncccc1C=Cc1ccc2ccccc2[n+]1C,0.0
69,O=C(CCCCC1CCSS1)NCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
70,COc1ccc(C(=O)CCC2C=CN(Cc3cccc(Cl)c3)C=C2C#N)cc1OC,1.0
71,c1cc[n+](CCCCCCCC[n+]2ccccc2)cc1,0.0
72,O=C(C=NO)Nc1ccc[n+](Cc2ccccc2C[n+]2cccc(NC(=O)C=NO)c2)c1,0.0
73,COc1cc2c(cc1OC)C(=O)C(=Cc1cc[n+](Cc3ccc([N+](=O)[O-])cc3)cc1)C2,1.0
74,CNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,1.0
75,Cc1cccc(C=NC2CCN(Cc3ccccc3)C2)c1,0.0
76,COc1ccccc1[N+]1=Cc2c(cccc2OC)CC1,0.0
77,O=C(CN1CCN(C(=O)c2cccc(Br)c2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,0.0
78,COc1c(F)c[n+](CCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F,1.0
79,CN(C)Cc1ccc(CSCCN=c2[nH]nccc2[N+](=O)[O-])o1,1.0
80,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.0
81,COc1cccc(C(C)N(C)CCCNC(=O)CCCCC2CCSS2)c1,0.0
82,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccccc2F)CC1,0.0
83,COc1ccc2[nH]c3c(c(=N)c2c1)CCCC3,0.0
84,C#CCN(C)CCc1cccc(OC(=O)N(C)C)c1,1.0
85,CCCCCCCN=c1c2c([nH]c3cc(OC)ccc13)CCCC2,1.0
86,CC[N+](CC)(CC)CCOc1cc(OCC[N+](CC)(CC)CC)cc(C(=O)NCCCCCC(=O)NN=c2c3c([nH]c4cc(Cl)ccc24)CCCC3)c1,1.0
87,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,1.0
88,Cc1c(C)c2ccc(OCCCN(C)Cc3ccccc3)cc2oc1=O,1.0
89,COc1cc2cc(C3CC[N+](C)(Cc4ccccc4)CC3O)sc2cc1OC,0.0
90,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(C)c3)cc1Br)C2=O,1.0
91,COc1cc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,1.0
92,CN(C)CCNC(=S)Nc1ccccc1Cl,0.0
93,O=S(=O)(N=c1[nH]ccs1)c1ccc(NCc2cc(Cl)cc(C=NO)c2O)cc1,0.0
94,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,1.0
95,COc1cc2oc(C(=O)NCCCCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)cc(=O)c2cc1OC,1.0
96,O=C(C=Cc1ccccc1O)NCCC1CCN(Cc2ccccc2)CC1,0.0
97,CN(C)Cc1ccc(CSCCNc2ccc(F)cc2[N+](=O)[O-])o1,1.0
98,O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,1.0
99,c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,0.0
100,COc1cccc(CN=c2c3c([nH]c4ccccc24)CCCC3)c1,0.0
101,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)oc2c1,1.0
102,Cn1c(O)cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc21,1.0
103,O=C(CCNCCN=c1c2c([nH]c3ccccc13)CCCC2)N1CCN(CCN=c2c3c([nH]c4ccccc24)CCCC3)CC1,1.0
104,Fc1ccc(C=NC2CCN(Cc3ccccc3)C2)cc1,0.0
105,Clc1ccc(CN(Cc2cccnc2)C2=NCC(CI)S2)cc1,0.0
106,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,1.0
107,O=c1ccoc2ccc(OCCCCN3CCCC3)cc12,0.0
108,O=C(NCCc1c[nH]c2ccccc12)c1cc[n+](Cc2ccccc2F)cc1,0.0
109,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCN=c4c5c([nH]c6ccccc46)CCCC5)c3C(C1)C2,1.0
110,COc1cc(C=NC2CCN(Cc3ccccc3)C2)cc(OC)c1OC,0.0
111,OCCN1CCN(c2nc(=NC(c3ccccc3)c3ccccc3)cc[nH]2)CC1,0.0
112,C=CC[N+](C)(C)Cc1cccc(OC)c1,0.0
113,CC(C)(C)c1cc[n+](Cc2cccc(C[n+]3ccc(C(C)(C)C)cc3)c2)cc1,1.0
114,CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)CC1,1.0
115,Nc1cccc(Cl)c1Oc1ccc(CNc2cccc(O)c2)cc1,0.0
116,CCN(CCCCC=Nc1cc(O)c(NCCCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,1.0
117,COc1cccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(OC)cc45)CC3)CC2)c1,0.0
118,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)CNCCN=c3c4c([nH]c5ccccc35)CCCC4)c2)nc1OCC1CCC1,1.0
119,CN1CCc2cc3c(cc2C1C1OC(=O)c2c1ccc1c2OCO1)OCO3,0.0
120,CN(C)c1ccc(C(=O)NCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,1.0
121,COc1cc(C=CC(=O)N2CCN(c3ccc(C)cc3)CC2)ccc1O,0.0
122,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,0.0
123,CN(CCCCCCCOc1cccc(-c2oc3ccccc3c2C(=O)c2ccccc2)c1)Cc1ccccc1,1.0
124,CC(=O)N(C)C(C)C1C(O)CC2(C)C3CCC4C5(C)CSC(C(C)C)=NC5CCC45CC35C(=O)CC12C,1.0
125,O=C1c2ccccc2C(=O)N1CCCCCCNCc1ccccc1,0.0
126,O=C(NP(=O)(Cl)Cl)c1ccc(Cl)cc1,0.0
127,Cc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1,0.0
128,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CC[N+](C)(CCc4ccccc4)C2N3C)cc1,1.0
129,CNC(=O)Oc1ccc2c(c1)CCC1CCN(C)C21,1.0
130,Oc1cc[n+](CC=CC[n+]2ccc(O)cc2)cc1,0.0
131,CCOC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)OCC,0.0
132,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCN=c4c5c([nH]c6cc(Cl)ccc46)CCCC5)c3C(C1)C2,1.0
133,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1cccc(Cl)c1,1.0
134,CCN(CCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC,1.0
135,COC(=O)c1cc2c(=N)c3c([nH]c2nc1C)CCCCC3,0.0
136,CN(CCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,0.0
137,Oc1cc2c(ccc3c(CCC4CCN(Cc5ccccc5)CC4)[nH]oc32)n1,1.0
138,C#CCNC1CCc2ccc(OC(=O)N(C)C3CCCCC3)cc21,0.0
139,Cc1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,1.0
140,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(N)=O)C2,1.0
141,CCC1=CC2CC(C1)Cc1[nH]c3ccccc3c(=N)c12,1.0
142,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCCN=c3c4c([nH]c5ccccc35)CCCC4)CC1)C2,1.0
143,CN(C)C(=O)Oc1cccc2c1CCC2N,1.0
144,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,0.0
145,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,1.0
146,CCC(C)C(=O)OCCCc1ccc2oc(-c3ccc4c(c3)OCO4)cc2c1,0.0
147,COc1ccc(CN2CCC(N=c3[nH]c(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)s3)CC2)cc1,1.0
148,COc1cccc(CN2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,0.0
149,CCCCCCCN=c1c2c([nH]c3cc([N+](=O)[O-])ccc13)CCCC2,1.0
150,COc1cccc2cc(CN(CCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)Cc3cc4cccc(OC)c4o3)oc12,1.0
151,CN(CCCCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1,0.0
152,CN1CC(c2ccc(Cl)cc2Cl)C2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,0.0
153,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)CC(=Cc2cc(OC)c(OC)c(OC)c2)C3=O)c1,1.0
154,COc1ccc(-c2cc3cc(OCCCN(C)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4)ccc3oc2=O)cc1,1.0
155,O=C1CCN(Cc2ccccc2)CC1=Cc1cn(Cc2ccccc2)c2ccccc12,0.0
156,COc1cc2[nH]cnc(=NCc3cn(CC4CCN(Cc5ccccc5)CC4)nn3)c2cc1OC,0.0
157,COc1cccc2c1C=[N+](c1ccc(Cl)cc1)CC2,1.0
158,CN(CCC(=O)N1CCN(CCN=c2c3c([nH]c4ccccc24)CCCC3)CC1)C1CCCCC1,1.0
159,CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(C#N)cc3)CC2)cc(C(C)(C)C)c1O,0.0
160,COc1ccc(Cn2cc(C(=O)NCCCN=c3c4c([nH]c5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,1.0
161,COc1ccc2c(=O)c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3oc2c1,0.0
162,COC(=O)c1cccc(CN2CCC(CC3Cc4cc(OC)c(OC)cc4C3=O)CC2)n1,0.0
163,O=C1c2ccccc2SCC12C(c1ccc(Cl)cc1)C1CSCN1C21C(=O)c2ccccc2C1=O,0.0
164,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C=O)C12,1.0
165,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCN=c3c4c([nH]c5ccccc35)CCCC4)cc12,1.0
166,COC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CCC(=O)c1ccc(OC)c(OC)c1,1.0
167,COc1cccc2cc[n+](-c3ccc(Cl)cc3Cl)cc12,0.0
168,COc1cc(N)c(Br)cc1C(=O)NCC1CCN(CC2CCCCC2)CC1,0.0
169,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCCCN=c1c3c([nH]c4ccccc14)CCCC3)O2,1.0
170,Fc1ccc(-c2nnc(N=c3nccc[nH]3)o2)cc1,0.0
171,CCN(C)C(=O)Oc1cc(OC(=O)N(C)CC)cc(C(O)CNC(C)(C)CC)c1,0.0
172,COP1(=O)CCC2COC(=O)C2=C(C)O1,0.0
173,Cc1nc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc2s1,1.0
174,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2,1.0
175,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1C2,1.0
176,c1ccc2c[n+](CCCCCCCCCCCC[n+]3ccc4ccccc4c3)ccc2c1,0.0
177,C#CCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
178,COc1cccc2c1C=[N+](c1ccc(Cl)cc1Cl)CC2,0.0
179,CCC1=CC2Cc3nc4cc(Cl)ccc4c(Cl)c3C(C1)C2,0.0
180,Cc1n(C)cc[n+]1COC(C)C(C)(C)C,0.0
181,O=C(N=c1cc(Cl)[nH]c(Cl)c1)OCCCCCNCc1c[nH]c2ccccc12,1.0
182,O=C1c2ccccc2C(=O)N1CCCCCNCc1ccc(F)cc1F,1.0
183,COc1ccccc1CNCCCCCC(=O)NCCCCCCCCNC(=O)CCCCCNCc1ccccc1OC,0.0
184,COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(CN3CCOCC3)c(O)c1)O2,0.0
185,O=C(C=Cc1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,0.0
186,COc1cc(CCc2ccc(N=c3c4c([nH]c5ccccc35)CCCC4)cc2)cc(OC)c1,0.0
187,C=CC[N+](C)(C)Cc1cccc(O)c1,0.0
188,COc1ccc(-c2[nH]c(=NC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,1.0
189,COc1ccc2c(c1)-c1[nH]c3ccccc3c(=N)c1C2,0.0
190,C#CCC1CCCc2ccc(OC(=O)N(C)C)cc21,0.0
191,COc1cccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)c1,0.0
192,c1ccc2c(=NCCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c3c([nH]c2c1)CCCC3,1.0
193,COc1ccc(CN=c2c3c([nH]c4cc(Cl)ccc24)CCCC3)cc1OC,1.0
194,C#CCCCC[n+]1ccccc1C=NO,0.0
195,CN(C)Cc1ccc(CSCCNc2cc(NN)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,1.0
196,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(O2)O1,1.0
197,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCCn1ccnc1C=NO)CC2,0.0
198,COc1cc(C=Cc2ccc3ccccc3[n+]2C)cc(OC)c1O,0.0
199,O=C(CN1CCN(C(=O)c2cccc(F)c2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,0.0
200,CNC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2,0.0
201,CC(C)N=c1[nH]c(=NCc2ccccc2)c2ccccc2[nH]1,0.0
202,COC[n+]1c(C=NO)n(C)c2ccccc21,0.0
203,CCN(CCCCCC(=O)NC1CCC(NC(=O)CCCCCN(CC)Cc2ccccc2OC)CC1)Cc1ccccc1OC,0.0
204,O=C(O)C=Cc1ccc2oc(C(=O)Nc3ccccc3)cc(=O)c2c1,0.0
205,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1)Cc1ccccc1,1.0
206,O=C(c1cccc(F)c1F)n1nc(OCCN2CCCC2)c2ccccc21,0.0
207,CCC1=CC2Cc3[nH]c4cccc(F)c4c(=N)c3C(C1)C2,1.0
208,Clc1ccc(CN2CCN(c3nc(=NCc4ccccc4)cc[nH]3)CC2)cc1,0.0
209,CNC(=O)Oc1cccc2c1OCC1CCN(C)C21,1.0
210,COc1cc2c(cc1OC)C(=O)C(Cc1cn(CC3CCN(Cc4ccccc4)CC3)nn1)C2,0.0
211,CC1CCN(c2nc(=NCc3cccc4ccccc34)cc[nH]2)CC1,0.0
212,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)cc1,1.0
213,CCNC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,1.0
214,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(C2)O3)cc1,0.0
215,COc1cccc2c1C=[N+](c1cc(Cl)cc(Cl)c1)CC2,0.0
216,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,1.0
217,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)CNCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)c2)nc1OCC1CC1,1.0
218,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(C)c(C)cc2C1=O,1.0
219,c1cc[n+](CCOCC[n+]2ccccc2)cc1,0.0
220,Cc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(F)cc45)CC3)CC2)cc1,0.0
221,CCc1cc[n+](CC=CC[n+]2ccc(CC)cc2)cc1,0.0
222,O=C(NP(=O)(NN1CCOCC1)NN1CCOCC1)c1ccccc1,0.0
223,CCN(CC)CCOC(=O)C=Cc1ccc2oc(C(=O)Nc3ccc(C)c(C)c3)cc(=O)c2c1,0.0
224,CNC(=O)Oc1ccc2c(c1)C1(C)CCOC1N2C,1.0
225,CC=C1C2C=C(C)CC1(N=Cc1cc(OC)cc(OC)c1)c1ccc(=O)[nH]c1C2,1.0
226,Cc1cccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)c1C,1.0
227,O=C(N=c1[nH]c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1,0.0
228,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4cccnc4oc3c2)c1,1.0
229,CN1c2ccc(OC(=O)Nc3ccccc3)cc2C2(C)CC[N+](C)([O-])C12,1.0
230,COc1cccc2cc[n+](-c3ccc(I)cc3F)cc12,0.0
231,COc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(OC)cc2)cc1,0.0
232,CN(C)C(=O)Oc1cccc2c1CCC2N(C)C,1.0
233,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(Br)cc2)CC1,0.0
234,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)n3)CC1)C2,1.0
235,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C1C2,1.0
236,Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(CCCN=c4c5c([nH]c6ccccc46)CCCC5)CC3)ccc12,1.0
237,COc1cccc2c1C=[N+](c1ccc(F)cc1)CC2,0.0
238,COc1cc2cc(C(=O)CC3CCCC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,1.0
239,Cc1cccc(C[n+]2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)c1,0.0
240,COc1cccc2c1C=[N+](c1ccc(Br)cc1Br)CC2,0.0
241,Cc1ccc2[nH]c3c(c2c1)CN(CCCCCCN1CCc2[nH]c4ccc(C)cc4c2C1)CC3,1.0
242,COc1ccc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C=CC(=O)C42C)O3)cc1OC,1.0
243,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,0.0
244,CN1CC(c2cccc(F)c2)C2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,0.0
245,CC(C)c1ccc(NC(=O)OC2CCN(Cc3ccccc3)CC2)cc1,0.0
246,C#CCCCC[n+]1ccn(C(C)(C)C)c1C=NO,0.0
247,COc1ccc2[nH]cc(CCNC(=O)CCCCCCN=c3c4c([nH]c5cc(Cl)cc(Cl)c35)CCCC4)c2c1,1.0
248,C[n+]1c(C=Cc2ccc(F)cc2)ccc2ccccc21,0.0
249,Brc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1.0
250,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2,1.0
251,O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1.0
252,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(O)coc3c2)c1,0.0
253,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(Cc3ccccc3)C1N2C,1.0
254,O=C(c1cccc2ccccc12)n1nc(OCCN2CCCCC2)c2ccccc21,0.0
255,Clc1ccc2c(c1)N=C1CCCCCN1C2,1.0
256,CN(CCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,1.0
257,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C)c3)CC1)C2,1.0
