fpr,tpr
0.0,0.0
0.0005530973451327434,0.0
0.00663716814159292,0.002207505518763797
0.013827433628318585,0.009565857247976454
0.014933628318584071,0.009565857247976454
0.016039823008849558,0.009565857247976454
0.027101769911504425,0.019867549668874173
0.02820796460176991,0.019867549668874173
0.0293141592920354,0.021339220014716703
0.030420353982300884,0.021339220014716703
0.03595132743362832,0.025754231052244298
0.03816371681415929,0.025754231052244298
0.04092920353982301,0.027961736571008096
0.0420353982300885,0.027961736571008096
0.043694690265486724,0.03237674760853569
0.043694690265486724,0.033112582781456956
0.04535398230088496,0.033112582781456956
0.0459070796460177,0.033112582781456956
0.04701327433628318,0.036055923473142015
0.04811946902654867,0.036055923473142015
0.04922566371681416,0.03679175864606328
0.049778761061946904,0.03679175864606328
0.05143805309734513,0.03679175864606328
0.8589601769911505,0.9573215599705666
0.860066371681416,0.9573215599705666
0.8611725663716814,0.9573215599705666
0.8611725663716814,0.9580573951434879
0.8617256637168141,0.9580573951434879
0.8628318584070797,0.9580573951434879
0.8633849557522124,0.9580573951434879
0.8667035398230089,0.9595290654893304
0.8683628318584071,0.9595290654893304
0.870575221238938,0.9595290654893304
0.8711283185840708,0.9595290654893304
0.8727876106194691,0.9595290654893304
0.8738938053097345,0.9595290654893304
0.8766592920353983,0.9602649006622517
0.8788716814159292,0.9602649006622517
0.879424778761062,0.9610007358351729
0.8805309734513275,0.9610007358351729
0.8810840707964602,0.9610007358351729
0.8866150442477876,0.9610007358351729
0.8882743362831859,0.9610007358351729
0.8893805309734514,0.9610007358351729
0.8893805309734514,0.9617365710080942
0.8904867256637168,0.9617365710080942
0.8915929203539823,0.9617365710080942
0.8926991150442478,0.9617365710080942
0.8926991150442478,0.9624724061810155
0.8926991150442478,0.963944076526858
0.8949115044247787,0.963944076526858
0.8954646017699115,0.963944076526858
0.8954646017699115,0.9646799116997793
0.896570796460177,0.9646799116997793
0.8971238938053098,0.9654157468727005
0.8987831858407079,0.9654157468727005
0.8998893805309734,0.9654157468727005
0.900995575221239,0.9654157468727005
0.9026548672566371,0.9661515820456218
0.9037610619469026,0.9661515820456218
0.9065265486725663,0.9668874172185431
0.9076327433628318,0.9668874172185431
0.9098451327433629,0.9668874172185431
0.9103982300884956,0.9668874172185431
0.9126106194690266,0.9668874172185431
0.9126106194690266,0.9676232523914643
0.9148230088495575,0.9676232523914643
0.9148230088495575,0.9698307579102281
0.918141592920354,0.9698307579102281
0.9496681415929203,0.9764532744665195
0.9513274336283186,0.9764532744665195
0.952433628318584,0.9764532744665195
0.952433628318584,0.9786607799852833
0.9767699115044248,0.9896983075791023
0.9828539823008849,0.9896983075791023
0.9839601769911505,0.9896983075791023
0.9845132743362832,0.9896983075791023
0.9872787610619469,0.9896983075791023
0.9878318584070797,0.9896983075791023
1.0,1.0
