n,SMILE,class
77,CC(NCCCCN=c1cc[nH]c2cc(Cl)ccc12)C12CC3CC(CC(C3)C1)C2,1.0
78,Cc1ccc(S(=O)(=O)NCC2OC(n3ccc(=O)[nH]c3=O)CC2O)cc1,0.0
79,O=C(CCc1ccccc1)N=Cc1nccc2c1[nH]c1ccccc12,0.0
80,COC(=O)C(CC(C)C)NP(=O)(CCCC(=O)N(C)O)NC(CC(C)C)C(=O)OC,0.0
81,CN1CCN(CC2CCN(c3nccc4[nH]c(C5CCCC5)nc34)CC2)CC1,0.0
82,COc1cc([N+](=O)[O-])ccc1NC(=O)NCCCN=c1cc[nH]c2cc(Cl)ccc12,1.0
83,Cc1cc(=O)oc2ccc(C(=O)C=Cc3ccccc3Cl)c(O)c12,0.0
84,CCCCC1(C)CC(C(=O)OC)C(C)(OC)OO1,0.0
85,CCOC1CCc2[nH]c3cc(Cl)ccc3c(=NCCCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCC(OCC)C4)c2C1,1.0
86,CCC(CC)C(N)[PH](=O)(=O)O,0.0
87,C=C1CC2OC3C4C(CCC(C)(OC(=O)CCC)C24)C(C)C(=O)OC3(C)CCC1O,0.0
88,Clc1nc2ccccc2cc1CNCc1ccccn1,0.0
89,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(CCCNC(=S)Nc2ccc(N(C)C)c3ccccc23)C(C)C(O)C1(C)O,1.0
90,O=C(NCC12CC(CN1Cc1ccccc1)C2)c1ccc(Br)cc1Cl,0.0
91,O=C1NC(Cc2ccc(O)cc2)c2nc3ccccc3c(=O)n2C1Cc1c[nH]c2ccccc12,0.0
92,Cc1cc(C(=O)N2CCNC(=O)C2)c(C)n1-c1ccccc1,0.0
93,O=c1c(OC2OC(CO)C(O)C(O)C2OC2OCC(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0
94,FC(F)(F)c1cccc(N=c2[nH]c(C(Cl)(Cl)Cl)nc3ccccc23)c1,0.0
95,Clc1ccc2c(=Nc3cccc(C4=NCCO4)c3)cc[nH]c2c1,1.0
96,CCOP(=O)(NC(C)C)Oc1ccccc1,0.0
97,CCOC(=O)C(Cc1ccccc1)NP(=O)(CCOC(CO)Cn1cnc2c(=O)[nH]c(=N)[nH]c21)NC(Cc1ccccc1)C(=O)OCC,0.0
98,COc1ccc2c(=O)cc(-c3ccccc3)oc2c1OC,0.0
99,COc1ccc(CNCCCNCc2ccc(OC)cc2)cc1,0.0
100,CN1CCN(C(=O)c2ccc(-c3c[nH]c(=N)c(-c4ccc(C(F)(F)F)cc4)c3)cc2)CC1,1.0
101,Cn1cc2c3cc(Br)ccc3nc-2c2ccccc21,1.0
102,NC(=O)CN(CC(N)=O)CC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,1.0
103,CC(C)=CCCC(C)=CCn1cc(CSc2ccccc2C(=O)O)nn1,0.0
104,CCN(CC)CC(C)N=c1cc[nH]c2cc(F)ccc12,1.0
105,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(=O)C(C)(C)C5CCC43C)C2C1C,0.0
106,O=C(CC1NCCC1OCc1ccccc1)Cn1cnc2cccc(C(F)(F)F)c2c1=O,1.0
107,CCN(CC)CCOc1ccc2c(=O)c3ccc(Br)cc3[nH]c2c1,1.0
108,Clc1ccc2c(=NCc3nc(-c4ccccc4)co3)cc[nH]c2c1,1.0
109,O=C(C=Cc1ccccc1)Oc1c(C2=CCC(c3ccc(Cl)cc3)CC2)c(O)c2ccccc2c1O,1.0
110,Clc1ccc(C(N=c2cc[nH]c3cc(Cl)ccc23)c2ccc(CN3CCN(Cc4ccc(C(N=c5cc[nH]c6cc(Cl)ccc56)c5cccc(Cl)c5)cc4)CC3)cc2)cc1,1.0
111,CC(C)(C)C1N=C(N)N=C(N)N1c1ccc(Cl)cc1,0.0
112,COC(=O)C(=CCn1c(-c2ccccc2)ncc(NC(=O)OCc2ccccc2)c1=O)COC(=O)c1ccc([N+](=O)[O-])cc1,1.0
113,COc1ccccc1N(Cc1ccccc1)C1=NC(=[N+](Cc2ccccc2)c2ccccc2OC)c2ccccc21,0.0
114,CN(C)c1cc[n+](Cc2ccc(OCCOc3ccc(C[n+]4ccc(N(C)C)cc4)cc3)cc2)cc1,1.0
115,COc1nc2ccccc2cc1CNCc1cccs1,0.0
116,C=CCN1C(=O)C(=O)N(CCN=c2cc[nH]c3cc(Cl)ccc23)C1=S,1.0
117,O=C(NCC12CC(CN1Cc1ccccc1)C2)c1ccc(F)c(Cl)c1,0.0
118,CC(=O)c1c(C)nc(SCC(=O)Nc2ccc(OCc3ccccc3)cc2)n1-c1ccc(F)cc1,1.0
119,CCN(CC)CCC(C)COc1cccc2cccnc12,0.0
120,CC(C)CN(NC(=O)c1cncc(-c2cccc(CN3CCN(C)CC3)c2)c1)c1nc(C#N)ncc1Br,1.0
121,OCC1OC(On2cc(Cn3c(O)c(N=Nc4ccc(F)cc4)c4ccccc43)nn2)C(O)C(O)C1O,0.0
122,CC(=O)OC1CC(C(C)C2OC(=O)C(C)CC2=O)C2(C)CCC3=C(CCC4C(=C3)C=CC(=O)OC4(C)C)C12C,0.0
123,c1ccc(C[n+]2ccn(-c3ccc(-c4ccc(-n5cc[n+](Cc6ccccc6)c5)cc4)cc3)c2)cc1,1.0
124,C=CC1CN2CCC1CC2C(OC(=O)C(C)NC(=O)OC(C)(C)C)c1ccnc2ccc(OC)cc12,1.0
125,OCc1csc(N2CCCC(COc3cccc(F)c3)C2)n1,1.0
126,CC(C)(CN1C(=O)c2cccc3c(N)ccc(c23)C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(C)(C)CN1C(=O)c2cccc3c(N)ccc(c23)C1=O,0.0
127,CCN(CC)CCCCCOc1ccc2c(=O)c3ccc(Cl)cc3[nH]c2c1,1.0
128,COc1cc(F)cc2[nH]c3cc(Oc4ccc(OC(F)(F)F)cc4)ccc3c(=O)c12,1.0
129,C=CC(C)(C)OC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(O)c2csc(n2)C(C(C)C)NC1=O,0.0
130,COCCC(SC(=O)Oc1ccc([N+](=O)[O-])cc1)=C(C)N(C=O)CCCCCCCCCCCCN(C=O)C(C)=C(CCOC)SC(=O)Oc1ccc([N+](=O)[O-])cc1,1.0
131,Cc1ccc(C2OOC(c3cccc(C)c3)OO2)cc1,1.0
132,CCCOc1ccc(C=CC(=O)Nc2ccc(NC(=O)Cc3ccc(Cl)cc3)c(C(=O)c3ccccc3)c2)cc1,1.0
133,N#Cc1ccc(C(=O)NCCCN=c2[nH]c3ccccc3[nH]2)cc1F,0.0
134,CN(C)CCN(C)Cc1cc(N=c2cc[nH]c3cc(Cl)ccc23)cc(NC(=O)CN2CCCCC2)c1,1.0
135,COc1ccc(N2C(=O)C(Oc3ccc(-c4nc5ccccc5s4)cc3)C2c2ccc(OC)c(OC)c2)cc1,0.0
136,COC(C(O)=NO)C(CC(C)C)C(=O)NC(C(=O)O)c1ccccc1,0.0
137,CCCCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1OCc1cc(OC)c(OC)c(OC)c1,1.0
138,Cn1ccnc1CNC1CCCOc2c1ccc1ccccc21,0.0
139,CC(=O)OC1C=CC=CC1(O)COC(=O)c1ccccc1,0.0
140,O=S(=O)(c1ccccc1)N1CCC2(CC1)COC1(OO2)C2CC3CC(C2)CC1C3,1.0
141,CCC(C)c1cc(C=CC(=O)c2cccs2)cc(C=NCCN=c2cc[nH]c3cc(Cl)ccc23)c1O,1.0
142,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,0.0
143,OC1C[N+]2(Cc3ccc(OCCOc4ccc(C[N+]56CCC(CC5)C(O)C6)cc4)cc3)CCC1CC2,0.0
144,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CCCC(=O)N(C)O,1.0
145,CC(C)CC(NC(=O)C(NC(=O)C(O)C(O)C(O)C(O)CO)C(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)O,0.0
146,COc1cc(NC(C)CCCN)c2nccc(C)c2c1OCCCCCc1ccc(C(F)(F)F)cc1,0.0
147,CCNCCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,1.0
148,CC(C)(O)CC(NC(=O)N1CCOCC1)C(=O)NC(C=CS(=O)(=O)c1ccccc1)CCc1ccccc1,1.0
149,CC1CC2CC(C)C(C)(C#N)C3CCC4C(C1CCC4(C)N=C=S)C23,1.0
150,COC1OC2(C)OOC13C(CCOCc1ccccc1)CCCC3CC2(C)C,0.0
151,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(CCCNC(=O)Nc2c(C)noc2-c2ccccc2)C(C)C(O)C1(C)O,1.0
152,CN(Cc1ccc(F)cc1)C(=O)c1cn2c(-c3ccc(C(F)(F)F)cc3)cnc2cn1,0.0
153,CCOP(=O)(OCC)ON=C(C)NCCCCCCCCCCCCN=C(C)NOP(=O)(OCC)OCC,1.0
154,COc1cccc(N=c2[nH][nH]c(N)c2C#N)c1,1.0
155,CC(=NCCCCCCCCCCCCN=C(C)NOS(C)(=O)=O)NOS(C)(=O)=O,1.0
156,NCC1CCN(c2nccc3[nH]c(-c4cccc(OC(F)(F)F)c4)nc23)CC1,1.0
157,CCCN(CCCN=c1cc[nH]c2cc(Cl)ccc12)Cc1cccc(F)c1O,1.0
158,O=C(c1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1)N1CCC(O)C1,0.0
159,CC(C)(C)[Si](C)(C)O,0.0
160,N=c1[nH]c(=Nc2cccc(F)c2)[nH]c2ccccc12,0.0
161,CN1CCN(C(C(=O)Nc2ccc(NC(=O)c3cccnc3)cc2C(=O)c2ccccc2)c2ccccc2)CC1,0.0
162,Cn1c2nc3ccccc3c-2cc2c(C(F)(F)F)cccc21,0.0
163,CCCN(CCC)C1CCc2c(F)ccc(O)c2C1,1.0
164,CN(C)Cc1csc(=NC(=O)c2cc(C(C)(C)C)nn2Cc2ccccc2)[nH]1,0.0
165,CC(C)CN(NC(=O)c1ccc(-c2ccc(CN3CCN(C)CC3)cc2)nc1)c1nc(C#N)ncc1Br,1.0
166,Oc1cc(C=CCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(O)c2ccccc12,1.0
167,CCCCCCCCCCCCCCCCC(C)(O)CC1(C)OC(=O)CC1O,0.0
168,Cc1nccc2c1[nH]c1ccccc12,0.0
169,Cc1ccc(NC2=NCCN2)cc1C,0.0
170,Cc1c(O)c(=O)ccn1CCN(C)C,0.0
171,COc1ccc(-c2c(C)nn3c(N4CCC(C(=O)NC5CC5)CC4)cc(C)nc23)cc1OC,0.0
172,O=C(c1cc(Cl)cc(Cl)c1)N1CCN(c2nc3ccccc3[nH]2)CC1,0.0
173,CCCC[n+]1c2c(n(C(C)C)c1C)C(=O)c1ccccc1C2=O,1.0
174,CC(C)=CCCC1(C)C=Cc2c(cc(O)c3c(=O)c4cccc(O)c4oc23)O1,0.0
175,Cc1c(O)ccc(C=NNC(N)=S)c1O,0.0
176,CCN(CC)Cc1cc(Cl)cc(N=c2[nH]c3ccccc3n2Cc2ccc(C(F)(F)F)cc2)c1O,1.0
177,COc1ccc2nccc(C(O)CC(=N)Nc3ccc(F)cc3)c2c1,0.0
178,CCN(CC)CC1CC2CCC1N(c1ccnc3cc(Cl)ccc13)C2,1.0
179,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc5c(c4Oc4ccc(cc4)CC3N(C(C)=O)CC2)OCO5)CCN1C,0.0
180,CCOc1cc(=NC(C)(C)CCCN)c2ncccc2[nH]1,1.0
181,CC1C(O)CC2C1C1OC(=O)C(C)C13C=CC2(C)OO3,0.0
182,Cc1noc(C)c1CN1CC2CN(Cc3cccc(F)c3)CC2C1,0.0
183,C[N+](C)(CCO)Cc1ccccc1,0.0
184,CC(=O)OCC1OC(CC(=O)CC2(O)C(=O)Nc3ccc(Cl)cc32)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.0
185,CC(C)CNP1(=S)OCc2cc([N+](=O)[O-])ccc2O1,0.0
186,CN(O)C(=O)CCC[PH](=O)(=O)O,1.0
187,C=Cc1cccc2c1N(C)Cc1cc3c(cc1-2)OCO3,0.0
188,CCN=c1[nH]c(=Nc2ccncc2)[nH]c2cc(OC)c(OC)cc12,1.0
189,COc1nc2ccc(C)cc2cc1CNCc1cccnc1,0.0
190,CCCCCCn1cc[n+](CC([PH](=O)(=O)[O-])[PH](=O)(=O)O)c1,0.0
191,C=c1cc(O)c2c(O)c3c(O)c(=CN4CCCCC4)c(O)cc3c(O)c2c1,0.0
192,O=S(=O)(NCCCN=c1cc[nH]c2cc(Cl)ccc12)c1cccc2cccnc12,1.0
193,O=C(c1ccccc1)c1cc(Cl)ccc1NC(=O)C(c1ccccc1)n1ccnc1,0.0
194,Clc1ccc2c(=NCCCN3CCN(CCCN(Cc4ccnc5ccccc45)Cc4ccnc5ccccc45)CC3)cc[nH]c2c1,1.0
195,CCOC(=O)c1c2cc(OCC(=O)NCc3ccco3)ccc2n2ccccc12,0.0
196,OCCCN=c1[nH]ccc(=NCCN=c2cc[nH]c3cc(Cl)ccc23)[nH]1,1.0
197,c1cc2oc(Cc3cc4cc(C5=NCCN5)ccc4o3)cc2cc1C1=NCCN1,1.0
198,N=C(N)Nc1ccc(Oc2ccc(NC(=O)CCCCCCCCCCN)cc2)cc1,0.0
199,C=C1CCC2(N=C=[Se])C(C)CCC3C(C)CC(CC(C)(C)N=C=[Se])C1C32,1.0
200,CN1CCN(c2ccc(N=c3[nH]ccc(=Nc4ccc5[nH]cnc5c4)[nH]3)cc2)CC1,1.0
201,CCCC(O)C1=C(Br)C(=CI)OC1=O,0.0
202,C=C1C(=O)OC2C1C(OC(C)=O)CC(=C)C1(O)CC=C(C)C21,0.0
203,CCCCCCC(C)=Cc1c(O)c(O)c2c(C)cccc2c1O,1.0
204,Cc1ccc(C=CC(=O)N=c2cc[nH]c3cc(Cl)ccc23)cc1,0.0
205,C[N+](C)(CCCCCCCCCCC[N+](C)(C)CCCN1C(=O)c2cccc3cccc(c23)C1=O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,1.0
206,N=C(N)Nc1ccc(Oc2ccc(NC(=O)CCCCN)cc2)cc1,1.0
207,CCCOc1ccc(C=CC(=O)Nc2ccc(NC(=O)Cc3ccc(-c4ccccc4)cc3)c(C(=O)c3ccccc3)c2)cc1,0.0
208,CC(C)(C)c1cc(C(=O)N=c2[nH]c(CNS(C)(=O)=O)cs2)n(Cc2ccccc2)n1,0.0
209,CC1=CC(=O)CC2C1(C)CCC(CO)C2(C)CCc1ccoc1O,0.0
210,CCC(C)C1NC(=O)C(Cc2cn(OC)c3ccccc23)NC(=O)C(CCCCCC=O)NC(=O)C2CCCCN2CC1=O,1.0
211,CC1(C)C=C2C(C(=O)C1)C(c1cc3cc(Cl)ccc3nc1Cl)C(C#N)C(=N)N2Nc1ccc(F)cc1,1.0
212,CN(C)C(=O)c1ccc(-n2cnc3ccccc32)s1,0.0
213,O=C(C=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1)Nc1ccc(NC(=O)CCc2ccc(Br)cc2)c(C(=O)c2ccccc2)c1,1.0
214,COc1ccc2[nH]c3cc(Cl)ccc3c(=Nc3ccc(N=c4[nH]c(=NCCCN(C)C)[nH]c(=Nc5ccccc5)[nH]4)cc3)c2c1,1.0
215,C=C1CCC2(C)CCC3(C)C4=CC=c5c(cc(O)c(O)c5=C)C4(C)CCC3(C)C2C1,1.0
216,COC(=O)c1ccc2[nH]c3c(c(=NCCCN)c4cc(Cl)ccc4n3C)c2c1,1.0
217,CC1(C)C=C2C(=O)C(C)(C)C(=O)C(C)(C)C2(F)OO1,0.0
218,CC(=O)OC1CC2CC3(CCC2(C)C2CC(OC(C)=O)C4(C)C(C(C)CCC(=O)NN)CCC4C12)OOC(C)(C)OO3,1.0
219,COc1ccc(C2=CN(CC(=O)c3ccc(Cl)cc3)C3=CCCCCN23)cc1,0.0
220,CCN(CC)CCOc1ccc2c(=O)c3ccc(F)cc3[nH]c2c1,1.0
221,CCCCc1cc(=O)oc2cc(C)cc(OCC(=O)N3Cc4[nH]c5ccccc5c4CC3C(=O)NC)c12,0.0
222,CC(=O)OC1=C(C)C(O)C2C(OC(=O)c3ccccc3)C(C)C(OC(C)=O)C2(OC(C)=O)C(OC(C)=O)C(C)=CCC(C)(C)C(OC(C)=O)C1OC(C)=O,0.0
223,CCc1[nH]c2c(CN=c3cc(C)[nH]c(=NC)[nH]3)cc(C)cc2c1C,1.0
224,O=[N+]([O-])c1cccc(-n2cc(CN(Cc3cn(-c4cccc([N+](=O)[O-])c4)nn3)c3ccc4nc(-c5ccc(F)cc5)c(-c5ccc(F)cc5)nc4c3)nn2)c1,0.0
225,COc1ccc[nH]c1=Nc1cc2[nH]c(-c3cccc(C(F)(F)F)c3)nc2cn1,1.0
226,CCCCCc1ccc(C(=O)N(CCN(CCCC)CCCC)Cc2ccc(N3CCCCC3)cc2)cc1,1.0
227,O=C(NCCCCNCCCNC(=O)c1cc2ccccc2[nH]1)c1cc2ccccc2[nH]1,0.0
228,COc1cc(NC(C)CCCNC(=O)CCC(=O)NCCCC(C)Nc2cc(OC)cc3cccnc23)c2ncccc2c1,0.0
229,CCCCCC1(OC)CCC(CC(=O)N(CC)CC)OO1,1.0
230,CCOc1cc(=NC2(CCCN)CC2)c2nc(C(F)(F)F)ccc2[nH]1,1.0
231,N=c1[nH]cnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,0.0
